title,news,img-url,category,summery,opinion 
New Zealand votes to amend gun laws after Christchurch attack with overwhelming majority,"Lawmakers in New Zealand voted almost unanimously on Wednesday to change gun laws, less than a month after its worst peacetime mass shooting, in which 50 people were killed in attacks on two mosques in Christchurch. Parliament passed the gun reform bill, the first substantial changes to New Zealand’s gun laws in decades, by 119 to 1. It must now receive royal assent from the governor general to become law. “There have been very few occasions when I have seen parliament come together in this way, and I can’t imagine circumstances when it is more necessary,” Prime Minister Jacinda Ardern said in presenting the legislation. Ardern banned the sale of all military-style semi-automatics (MSSA) and assault rifles just six days after the March 15 shooting, and announced plans to tighten gun laws. A lone gunman used semi-automatic guns in the Christchurch mosque attacks, killing 50 people as they attended Friday prayers. Authorities have charged Australian Brenton Tarrant, 28, a suspected white supremacist, with 50 counts of murder following the attacks. The new curbs bar the circulation and use of most semi-automatic firearms, parts that convert firearms into semi-automatic firearms, magazines over a certain capacity, and some shotguns. Existing gun laws had provided for a standard A-category gun license covering semi-automatics limited to seven shots. The bill grants an amnesty until Sept 30 for people to surrender prohibited items. More than 300 weapons had already been handed in, police minister Stuart Nash told parliament. The government has begun work on a second arms amendment bill it hopes to introduce in June, he said, adding that the measure would tackle issues regarding a gun registry, among others. The government has faced criticism from some quarters for rushing through the bill. Wednesday’s dissenting vote came from David Seymour, leader of the small free-market ACT Party, who questioned why the measure was being rushed through. Ardern said majority lawmakers believe such guns had no place in New Zealand. “We are ultimately here because 50 people died and they do not have a voice,” she added. “We, in this house, are their voice and today we have used that voice wisely.” Since last month’s shooting, New Zealand has tightened security and cancelled several events in Auckland, its largest city, intended to commemorate ANZAC Day on April 25. “There is no information about a specific threat to ANZAC events,” police official Karyn Malthus, said in a statement. “However its important that the public be safe, and feel safe, at events in the current environment.” In 1996, neighbouring Australia banned semi-automatic weapons and launched a gun buyback after the Port Arthur massacre that killed 35 people. Reuters ",https://www.newsone.tv/wp-content/uploads/2019/04/jacinda-arden.png,World,"Lawmakers in New Zealand voted almost unanimously on Wednesday to change gun laws, less than a month after its worst peacetime mass shooting, in which 50 people were killed in attacks on two mosques in Christchurch.",negative
Benjamin Netanyahu elected for the fifth time as Israeli PM,"Prime Minister Benjamin Netanyahu has won the Israeli national election, securing a record fifth term in office despite running neck-and-neck with his challenger Benny Gantz, the country’s three main television channels said on Wednesday. With 97 per cent of the votes counted, neither of the candidates’ parties had captured a ruling majority, but Netanyahu was clearly in a strong position to form a coalition government with other right-wing factions that have backed him. The closely contested race was widely seen in Israel as a referendum on Netanyahu’s character and record in the face of corruption allegations. He faces possible indictment in three graft cases, and has denied wrongdoing in all of them. The veteran right-wing leader’s Likud party and Gantz’s new centrist Blue and White party both won 35 seats, according to the Knesset website and the Israeli TV channels. That would mean a five-seat gain for Likud. “It is a night of colossal victory,” the 69-year-old Netanyahu told cheering supporters in a late-night speech at Likud headquarters, while cautioning that a “long night and possibly day” lay ahead awaiting official results. Fireworks flared behind him as his wife Sara applauded and kissed him. “He’s a magician,” the crowd chanted. Final results were expected by Friday, though the provisional results showed 65 of the Knesset’s 120 seats would go to the right-wing bloc of parties led by Netanyahu, against a total of 55 seats for centre-left factions. If he wins, Netanyahu, 69, will be on track to be the longest-serving prime minister in Israel’s 71-year history. Netanyahu said he had already begun talks with prospective coalition allies. In power since 2009, and having led the country for a total 13 years including his first term in the 1990s, Netanyahu has been fighting for his political survival. He faces possible indictment in three graft cases. He has denied any wrongdoing. Rival Gantz, a popular 59-year-old former general, had also claimed victory earlier, citing preliminary exit polls published soon after voting ended on Tuesday that showed his party had won more seats than Likud. “We are the victors,” said Gantz, a former military chief fighting his first election. “We want to thank Benjamin Netanyahu for his service to the nation.” Despite both men claiming victory on Tuesday night, a clearer picture emerged by Wednesday morning as the results began streaming in, painting Netanyahu as the winner. During the campaign, the rival parties accused each other of corruption, fostering bigotry and being soft on security. Explore: Do Trump and Netanyahu have a mutually beneficial relationship? Netanyahu highlighted his close relationship with US President Donald Trump, who delighted Israelis and angered Palestinians by recognising Jerusalem as Israel’s capital in 2017 and moving the American Embassy to the holy city last May. Two weeks before the election, Trump signed a proclamation, with Netanyahu at his side at the White House, recognising Israeli sovereignty over the occupied Golan Heights captured from Syria in the 1967 Middle East war. In a rare turn during the race towards the Israeli-Palestinian conflict, Netanyahu further alarmed Palestinians by pledged to annex Jewish settlements in the occupied West Bank if re-elected. Palestinians seek a state there and in the Gaza Strip, with East Jerusalem as its capital. Read: Palestine, Turkey denounce Netanyahu’s campaign pledge to change West Bank status Netanyahu’s pre-election promise was widely seen as an attempt to draw right-wing votes rather than a change of policy. But with Trumps moves on Jerusalem and The Golan, the prime minister may feel emboldened to advocate for annexation. Commenting on the election, Palestinian chief negotiator Saeb Erekat said: “Israelis have voted to preserve the status quo. They have said no to peace and yes to the occupation”. The last round of US-brokered peace talks between Israel and the Palestinians collapsed in 2014. Trump is expected to release his administration’s long-awaited Middle East peace plan after the election. If it includes Israeli concessions to the Palestinians, Netanyahus probable far-right coalition allies will likely object. A close result in the election would put smaller parties in a powerful position, turning marginal political figures into kingmakers. Once the votes are tallied, President Reuven Rivlin will ask parties that have won parliamentary seats who they support for prime minister. He will then pick a party leader to try to form a coalition, giving the candidate 28 days to do so, with a two-week extension if needed. Reuters  ",https://www.newsone.tv/wp-content/uploads/2018/02/Netanyahu.jpg,World,"Read: Palestine, Turkey denounce Netanyahu’s campaign pledge to change West Bank status Netanyahu’s pre-election promise was widely seen as an attempt to draw right-wing votes rather than a change of policy.",negative
"PCB now being taken seriously at international level, says Mani","LAHORE: Recent completion of eight HBL PSL season 4 matches in Karachi are an indication that, “Pakistan Cricket Board’s credibility has hit a new level,” PCB Chief Ehsan Mani said on Monday, adding that the Board is now being, “taken seriously” on the international rank. PCB Chief was speaking to a press conference in Lahore very next day to the PSL final in which Quetta Gladiators defeated Peshawar Zalmi at the National Stadium Karachi. PCB Chief said that biggest “endorsement” came from the arrival of 39 to 40 foreign players in Pakistan. “Add support staff to it and the number reaches 150 people. Our credibility — and International Cricket Council (ICC) CEO David Richardson also [corroborated] this — in the international world has reached a new level. Now when we say something, we are taken seriously and believed,” he said. “The most impressive bit was how the Karachi crowd supported us. Some 200,000 came to watch these matches, and from what I believe, 150 million saw the matches on TV,” said Mani, adding that it was a incredible endorsement for PSL. “Due to the geo-political situation, it was important that we demonstrated that Pakistan is capable of holding such an event,” he said. PCB Chief said it was initially suggested to him to hold only five matches in Karachi but he instead vowed to hold more matches in Pakistan. “And the credit goes to the local administration for mobilizing their resources on just a few days’ notice. Everyone supported us and no one said that this would be too much as this was a matter of national pride,” he said. Sharing his thoughts on the New Zealand incident, Mani said the incident signifies that terrorism is not only problem of Pakistan but is a global hazard. “People forget that we are also the victims of terrorism. Now the world knows what challenges are there. Pakistan’s problems are not different to anyone else’s,” he said. “It doesn’t mean we should gloat. We will work with them and share our experiences but cricket should not stop. If cricket stops due to terrorism then it’s a victory for the terrorists. Players’ safety is of course important and cannot be risked but the game must go on too,” Mani said. PCB Chief said he invited some foreign security experts in Pakistan so they can witness the security arrangements of PSL themselves. “In the midst of all this the New Zealand incident happened which gave the security experts an incentive to observe how we deal with terrorism in Pakistan while being a victim ourselves.” On the closing ceremony, PCB Chief said it was “toned down” in order to respect the incident.”We observed a minute’s silence, released pigeons and cut out dancing. All the songs too were iconic Pakistani songs,” said Mani. PCB Chief praised Islamabad United for their display of sportsman spirit by saying, “”In this sport, the spirit of cricket is of prime importance. One demonstration of this was done by Islamabad United. The Spirit of Cricket trophy they received, they dedicated it to Asif Ali, whose daughter is battling cancer.” ",https://www.newsone.tv/wp-content/uploads/2018/08/Ehsan-mani.jpg,PSL 2019,"“In the midst of all this the New Zealand incident happened which gave the security experts an incentive to observe how we deal with terrorism in Pakistan while being a victim ourselves.” On the closing ceremony, PCB Chief said it was “toned down” in order to respect the incident.”We observed a minute’s silence, released pigeons and cut out dancing.",negative
"PCB now being taken seriously at international level, says Mani","LAHORE: Recent completion of eight HBL PSL season 4 matches in Karachi are an indication that, “Pakistan Cricket Board’s credibility has hit a new level,” PCB Chief Ehsan Mani said on Monday, adding that the Board is now being, “taken seriously” on the international rank. PCB Chief was speaking to a press conference in Lahore very next day to the PSL final in which Quetta Gladiators defeated Peshawar Zalmi at the National Stadium Karachi. PCB Chief said that biggest “endorsement” came from the arrival of 39 to 40 foreign players in Pakistan. “Add support staff to it and the number reaches 150 people. Our credibility — and International Cricket Council (ICC) CEO David Richardson also [corroborated] this — in the international world has reached a new level. Now when we say something, we are taken seriously and believed,” he said. “The most impressive bit was how the Karachi crowd supported us. Some 200,000 came to watch these matches, and from what I believe, 150 million saw the matches on TV,” said Mani, adding that it was a incredible endorsement for PSL. “Due to the geo-political situation, it was important that we demonstrated that Pakistan is capable of holding such an event,” he said. PCB Chief said it was initially suggested to him to hold only five matches in Karachi but he instead vowed to hold more matches in Pakistan. “And the credit goes to the local administration for mobilizing their resources on just a few days’ notice. Everyone supported us and no one said that this would be too much as this was a matter of national pride,” he said. Sharing his thoughts on the New Zealand incident, Mani said the incident signifies that terrorism is not only problem of Pakistan but is a global hazard. “People forget that we are also the victims of terrorism. Now the world knows what challenges are there. Pakistan’s problems are not different to anyone else’s,” he said. “It doesn’t mean we should gloat. We will work with them and share our experiences but cricket should not stop. If cricket stops due to terrorism then it’s a victory for the terrorists. Players’ safety is of course important and cannot be risked but the game must go on too,” Mani said. PCB Chief said he invited some foreign security experts in Pakistan so they can witness the security arrangements of PSL themselves. “In the midst of all this the New Zealand incident happened which gave the security experts an incentive to observe how we deal with terrorism in Pakistan while being a victim ourselves.” On the closing ceremony, PCB Chief said it was “toned down” in order to respect the incident.”We observed a minute’s silence, released pigeons and cut out dancing. All the songs too were iconic Pakistani songs,” said Mani. PCB Chief praised Islamabad United for their display of sportsman spirit by saying, “”In this sport, the spirit of cricket is of prime importance. One demonstration of this was done by Islamabad United. The Spirit of Cricket trophy they received, they dedicated it to Asif Ali, whose daughter is battling cancer.” ",https://www.newsone.tv/wp-content/uploads/2018/08/Ehsan-mani.jpg,PSL 2019,"“In the midst of all this the New Zealand incident happened which gave the security experts an incentive to observe how we deal with terrorism in Pakistan while being a victim ourselves.” On the closing ceremony, PCB Chief said it was “toned down” in order to respect the incident.”We observed a minute’s silence, released pigeons and cut out dancing.",negative
Imam-ul-Haq apologizes for heated send-off to Gladiator’s Shane Watson,"KARACHI: On Monday, Peshawar Zalmi opener Imam-ul-Haq who was trolled for his gesture of sending-off the Quetta Gladiator’s all-rounder, Shane Watson apologised. Imam came under fire for his heated send-off to the former Australian all-rounder, who was run out by a swift throw from Umer Amin following a poor call by Ahmed Shehzad on the wicket. Watson was seen exchanging words with Imam who pointed him to the dressing room on his way out. The incident was caught on camera and went viral within minutes, as Twitterati criticised the opener for what seemed to be unnecessary hostility on his part.  In a tweet clarifying the incident, Imam apologised saying “his reaction to Watson’s inappropriate abusive comments was avoidable.” “It was a good match and a great HBL PSL 2019, let’s enjoy its success. Congrats to Gladiators and Watson for the trophy and awards,” the batsman added. Quetta Gladiators beat 2017 champions Peshawar Zalmi by eight wickets on Sunday to lift their maiden PSL title, in a pulsating atmosphere created by a sold-out crowd of 32,000 fans at Karachi’s National Stadium. ",https://www.newsone.tv/wp-content/uploads/2019/03/h-14.jpg,PSL 2019,"Imam came under fire for his heated send-off to the former Australian all-rounder, who was run out by a swift throw from Umer Amin following a poor call by Ahmed Shehzad on the wicket.",negative
"PM Congratulates winner Quetta Gladiators, PCB and Security forces for successfully holding PSL","ISLAMABAD: On Monday, Prime Minister of Pakistan Imran Khan congratulated the Pakistan Cricket Board (PCB), all organisers and security forces for successfully holding Pakistan Super League (PSL) in Pakistan. The premier extended his congratulations to Quetta Gladiators—- the winner of PSL 2019 edition and his old time best friend from West Indies, the legendary Sir Viv Richards Moreover, he also announced to conduct the entire PSL in Pakistan next year.  The premier tweeted, “Congratulations to PCB, all the organisers and security forces for holding a successful PSL extravaganza in Pakistan.” “Congratulations to Quetta Gladiators and their manager and my friend Viv Richards on their win,” he added. “InshaAllah, the next PSL will be held entirely in Pakistan,” the prime minister said. ",https://www.newsone.tv/wp-content/uploads/2019/03/Pm-Imran.jpg,PSL 2019,"The premier tweeted, “Congratulations to PCB, all the organisers and security forces for holding a successful PSL extravaganza in Pakistan.” “Congratulations to Quetta Gladiators and their manager and my friend Viv Richards on their win,” he added.",positive
Quetta choses to field against Peshawar in the finale battle,"KARACHI: Quetta Gladiators won the toss and opted to field against Peshawar Zalmi as the titans clash to conquer the HBL PSL season 4 trophy on Sunday at the National Stadium Karachi. The match is set to begin at 8pm sharp. Under the captaincy of keeper Sarfraz Ahmed, Quetta were spotted as the runner up for both 2016 and 2017 PSL seasons, while Peshawar outclassed them in third versus fourth eliminator in PSL season 3, but they lost the final to Islamabad United. This season, Quetta has won 7 out 12 matches with mere 5 defeats. Skipper Darren Sammy will be well assisted by veteran Misbah Ul Haq along with Kamran Akmal, Kieron Pollard and Imam Ul Haq. While the bowling attack consisting of Wahab Riaz, Chris Jordan and Hasan Ali. The shining star of Quetta will off course be Shane Watson, along with Dwayne Bravo, Sohail Tanveer, Mohammad Nawaz, Mohammad Irfan Jr., Mohammad Asghar and skipper Sarfraz Ahmed.  ",https://www.newsone.tv/wp-content/uploads/2019/03/PSL-Final.jpg,PSL 2019,"Under the captaincy of keeper Sarfraz Ahmed, Quetta were spotted as the runner up for both 2016 and 2017 PSL seasons, while Peshawar outclassed them in third versus fourth eliminator in PSL season 3, but they lost the final to Islamabad United.",neutral
One minute silence to be observed before PSL Final to express solidarity with Christchurch martyrs,"KARACHI: A minute of silence will be observed before the HBL PSL season 4 final on Sunday to offer solidarity with the Christchurch martyrs at the National Stadium, Karachi. Sources indicated the duration closing ceremony to be shorter, while no dancing will be performed during the event. Sources added that national songs paying tribute to the martyrs will be played instead of the concert. The ceremony will feature Aima Baig, Fawad Khan, Junoon, Ibrar Ul Haq and Shuja Haider. The battle for the HBL PSL season 4 trophy between Peshawar Zalmi and Quetta Gladiators to begin at 8pm following the ceremony. Prime Minister Imran Khan, President Arif Alvi and Chief of Army Staff (COAS) Gen. Qamar Javed Bajwa, Pakistan Cricket Board (PCB) Chief Ehsan Mani and Spanish football veteran Carles Puyol expected to attend the match. ",https://www.newsone.tv/wp-content/uploads/2019/03/PSL-Closing-Ceremony.jpg,PSL 2019,"KARACHI: A minute of silence will be observed before the HBL PSL season 4 final on Sunday to offer solidarity with the Christchurch martyrs at the National Stadium, Karachi.",neutral
Pak Army sends noble wishes for Peshawar and Quetta,"RAWALPINDI: The Directorate of the Inter–Services Public Relations (ISPR) Major General Asif Ghafoor has sent his noble wishes for Peshawar Zalmi and Quetta Gladiators on Sunday. In a tweet, the DG ISPR issued the official promo for the 23 March Pakistan Day celebrations along with his well wishes for the team. “City of lights…Long live Pakistan,” said DG ISPR.  The battle for the HBL PSL season 4 trophy between Peshawar Zalmi and Quetta Gladiators to begin tonight at the National Stadium Karachi. A star studied closing ceremony will conclude the celebrations of the prominent sports event of Pakistan as renowned singers including Aima Baig, Fawad Khan, Ibrar Ul Haq, Junoon and Shuja Haider will be featured in the ceremony. ",https://www.newsone.tv/wp-content/uploads/2019/03/Asif-Ghafoor.jpg,PSL 2019,"In a tweet, the DG ISPR issued the official promo for the 23 March Pakistan Day celebrations along with his well wishes for the team.",neutral
Peshawar and Quetta to clash today for the PSL 4 trophy,"KARACHI: The battle for the HBL PSL season 4 trophy between Peshawar Zalmi and Quetta Gladiators to begin on Sunday at the National Stadium Karachi. Prime Minister Imran Khan and Chief of Army Staff (COAS) Gen. Qamar Javed Bajwa and Pakistan Cricket Board (PCB) Chief Ehsan Mani expected to attend the match. Final will began at 8pm sharp when both national and international players will brought upon a storm of sixers and wickets. A star studied closing ceremony will conclude the celebrations of the prominent sports event of Pakistan and renowned singers including Aima Baig, Fawad Khan, Ibrar Ul Haq, Junoon and Shuja Haider will be featured in the ceremony. Security plan A security plan has been devised for the finale as 20,000 police and Rangers officials will guard the stadium. Police officials will guard the exterior of the venue while Rangers will be responsible for the inner security of the stadium. Spectators will be searched five times prior to the entrance to the stadium. Spectators are also instructed to bring National Identity Card with them otherwise they will not be allowed inside the stadium. Big screens set in different cities To witness the high voltage competition big screens are been set in different cities thorough out the nation. In Karachi, big screens have also been set up in shopping malls, Press Club and Arts Council. On Saturday, the HBL PSL 4 trophy was inaugurated at the National Stadium while a photo session of Zalmi and Gladiator skippers Darren Sammy and Sarfraz Ahmed with the trophy was also held. ",https://www.newsone.tv/wp-content/uploads/2019/03/PSL-4-Final.jpg,PSL 2019,Spectators are also instructed to bring National Identity Card with them otherwise they will not be allowed inside the stadium.,neutral
Peshawar blizzards into finale with a roaring 48 run victory,"KARACHI: Peshawar Zalmi blizzards into the HBL PSL season 4 finale with a roaring 48 run victory against defending champions Islamabad United in the second eliminator at the National Stadium Karachi on Friday. Sammy 11 smashed Sami 11 in every aspect of the match. Keeper Kamran Akmal, opener Imam Ul Haq and KA Pollard brought Peshawar Zalmi a massive 214 run total. Unsuccessfully responding to the gargantuan target, United got constrained to 166 runs. Akmal smashed United bowlers with a confident spell of 73 runs off 43 balls with 10 fours and three sixes, he was partnered with a powerful Imam Ul Haq scoring 58 off 33. Akmal and Haq’s partnership was broken by Cameron Delport who dismissed both the openers to give United a much needed relief. Then came Darren Sammy and Pollard who took the total above 200 tarnishing United pace in death overs. Shadab Khan dismissed Shoaib Maqsood while Wahab Riaz was run out by Rumman Raees. The Zalmi bowling squad easily quashed United, with some resistance from Chadwick Walton, 48, and Faheem Ashraf, 31. While stroker Asif Ali left unable to open his account of runs. Both Hassan Ali and Chris Jordan dismissed three batsmen while Wahab Riaz, Tymil Mills and Pollard got one wicket each. In a repeat of last year’s final, table topper’s Zalmi take on United who defeated Karachi Kings on Thursday night by four wickets. In a truly epic encounter, in which Islamabad chased down Karachi’s 161 with three balls to spare, Alex Hales scored a 41 and Asif Ali remained unbeaten on 24 as Kings were thrown out of the tournament. On the other hand, the Darren Sammy led-Peshawar were handed a ten run defeat at hands of Gladiators, after Shane Watson’s scored a brilliant half-century and a 1-10 last over bowling to seal the team’s third PSL final in four years. ",https://www.newsone.tv/wp-content/uploads/2019/03/PSL-PZvIU.jpg,PSL 2019,"In a truly epic encounter, in which Islamabad chased down Karachi’s 161 with three balls to spare, Alex Hales scored a 41 and Asif Ali remained unbeaten on 24 as Kings were thrown out of the tournament.",negative
Black armbands sported by PSL players to denounce NZ Christchurch killings,"KARACHI: HBL PSL players and match officials sported black armbands during the eliminator 2 match at the National Stadium Karachi on Friday to denounce New Zealand Christchurch killings that traumatized the world. A minute of silence was also observed before the start of the match between Islamabad United and Peshawar Zalmi to articulate cohesion with the victims of one of the most dreadful terror attacks in history. The Pakistan Cricket Board (PCB) earlier conveyed distress and sorrow over the Christchurch attacks prior to the Friday prayers. PCB Chief Ehsan Mani said, “On behalf of the Pakistan cricket fraternity, I would like to condemn in the strongest possible way the cowardly, uncivilized and inhuman terrorist attacks on the innocent worshippers in Christchurch mosques.” “Our hearts go out for all those affected by this tragedy as who will feel and understand their pain and loss better than us,” PCB Chief said. “In these difficult times, we also stand firmly with our colleagues in New Zealand Cricket and offer our deepest condolences. We are also aware that the Bangladesh men’s cricket team were also praying at a mosque near the Hagley Park. We thank Allah Almighty that all of them escaped unhurt,” Mani further said. “As a mark of respect for the victims and to show support and solidarity with the New Zealand community and the NZC, it has been decided that we will observe a minute’s silence before the start of tonight’s Pakistan Super League match, while all the players and match officials will wear black armbands,” said Mani. Forty people were killed and 20 more were seriously injured in armed assaults on two Christchurch mosques Friday. “It is clear that this can now only be described as a terrorist attack,” she said. “From what we know, it does appear to have been well planned.” “Two explosive devices attached to suspect vehicles have now been found and they have been disarmed,” said New Zealand Prime Minister Jacinda Ardern. New Zealand police said they have detained three people and had secured a number of improvised explosive devices. He said the suspected IEDs found attached to the attackers´ vehicles had been made safe by the military. Video footage widely circulated on social media, apparently taken by a gunman and posted online live as the attack unfolded, showed him driving to one mosque, entering it and shooting randomly at people inside. Worshippers, possibly dead or wounded, lay huddled on the floor of the mosque, the video showed. Witnesses told media that a man dressed in a military-style, camouflage outfit, and carrying an automatic rifle had started randomly shooting people in the Al Noor mosque. The Bangladesh cricket team was arriving for prayers when the shooting occurred but all members were safe, a team coach told Reuters. Prime Minister Imran Khan blamed the increasing terror attacks on Islamophobia post 9/11. “Shocked and strongly condemn the Christchurch, New Zealand, terrorist attack on mosques. This reaffirms what we have always maintained: that terrorism does not have a religion. Prayers go to the victims and their families,” he tweeted. “I blame these increasing terror attacks on the current Islamophobia post-9/11 where Islam and 1.3 billion Muslims have collectively been blamed for any act of terror by a Muslim. This has been done deliberately to also demonize legitimate Muslim political struggles,” PM Imran added ",https://www.newsone.tv/wp-content/uploads/2019/03/PSL-CHRISTCHURCH2.jpg,PSL 2019,A minute of silence was also observed before the start of the match between Islamabad United and Peshawar Zalmi to articulate cohesion with the victims of one of the most dreadful terror attacks in history.,negative
"Kamran, Pollard and Haq brought Zalmi a massive 214 against Islamabad","KARACHI: Keeper Kamran Akmal and KA Pollard brought Peshawar Zalmi a massive 214 run total against the Islamabad United on Friday in the second eliminator at the National Stadium Karachi. Akmal smashed United bowlers with a confident spell of 73 runs off 43 balls with 10 fours and three sixes, he was partnered with a powerful Imam Ul Haq scoring 58 off 33. Akmal and Haq’s partnership was broken by Cameron Delport who dismissed both the openers to give United a much needed relief. Then came Darren Sammy and Pollard who took the total to 200 tarnishing United pace in death overs. Shadab Khan dismissed Shoaib Maqsood while Wahab Riaz was run out by Rumman Raees. In a repeat of last year’s final, table topper’s Zalmi take on United who defeated Karachi Kings on Thursday night by four wickets. In a truly epic encounter, in which Islamabad chased down Karachi’s 161 with three balls to spare, Alex Hales scored a 41 and Asif Ali remained unbeaten on 24 as Kings were thrown out of the tournament. On the other hand, the Darren Sammy led-Peshawar were handed a ten run defeat at hands of Gladiators, after Shane Watson’s scored a brilliant half-century and a 1-10 last over bowling to seal the team’s third PSL final in four years. ",https://www.newsone.tv/wp-content/uploads/2019/03/PZVsIU.jpg,PSL 2019,"In a truly epic encounter, in which Islamabad chased down Karachi’s 161 with three balls to spare, Alex Hales scored a 41 and Asif Ali remained unbeaten on 24 as Kings were thrown out of the tournament.",negative
Islamabad win toss elects to field first against Peshawar Zalmi,"KARACHI: Islamabad United face Peshawar Zalmi in the second eliminator of the Pakistan Super League (PSL) on Friday as the teams battle it out at Karachi’s National Stadium for a place in Sunday’s final. In a repeat of last year’s final, table topper’s Zalmi take on United who defeated Karachi Kings on Thursday night by four wickets. In a truly epic encounter, in which Islamabad chased down Karachi’s 161 with three balls to spare, Alex Hales scored a 41 and Asif Ali remained unbeaten on 24 as Kings were thrown out of the tournament. On the other hand, the Darren Sammy led-Peshawar were handed a ten run defeat at hands of Gladiators, after Shane Watson’s scored a brilliant half-century and a 1-10 last over bowling to seal the team’s third PSL final in four years. ",https://www.newsone.tv/wp-content/uploads/2019/03/h-8.jpg,PSL 2019,"In a repeat of last year’s final, table topper’s Zalmi take on United who defeated Karachi Kings on Thursday night by four wickets.",neutral
Quetta storms into the finale with a sensational 10 run triumph,"KARACHI: A fierce Shane Watson brought his team a stormy acceleration towards the HBL PSL season 4 finale for the third time in PSL history for the Gladiators on Wednesday. After contributing a confident spell of 71 runs off 43 balls, Watson sealed off the last over with one victory defining wicket of Kieron A Pollard, 44 and then the run out of Darren Sammy 46 by skipper Sarfraz Ahmed effectively knocked out Peshawar Zalmi with a 176 run haul. Quetta Gladiators scored a hefty total of 186 against Peshawar Zalmi as Watson’s half century and Ahsan Ali with 46 formed an 111 run partnership before a fiery Wahab Riaz smashed the wicket of Watson. It was up to Dwayne Bravo to end the innings with two fours to give a charming finishing touch to the innings. Sameen Gul, KA Pollard, TS Mills and Hasan Ali all got one wicket each. Umar Akmal scored a quick 22 while the captain Sarfraz Ahmed was only able to contribute 12 runs to the total. The collision of Zalmi and Gladiators is sure to stop heartbeats of fans as always.But it won’t be a dead end for the Zalmi – there will be another chance for them to make it to the final when they play against the winner of tomorrow’s Eliminator 1 between Islamabad United and Karachi Kings on Friday. But Quetta vs Peshawar matches are always more than just winning or losing. It’s a battle of strengths, weaknesses and egos. The two nemesis have faced off multiples times in the playoffs, and each match has been nothing less than a thriller. ",https://www.newsone.tv/wp-content/uploads/2019/03/psl-3.jpg,PSL 2019,"After contributing a confident spell of 71 runs off 43 balls, Watson sealed off the last over with one victory defining wicket of Kieron A Pollard, 44 and then the run out of Darren Sammy 46 by skipper Sarfraz Ahmed effectively knocked out Peshawar Zalmi with a 176 run haul.",positive
Peshawar to chase Quetta’s hefty total of 186 as Watson shines,"KARACHI: Quetta Gladiators scored a hefty total of 186 against Peshawar Zalmi as the opener Shane Watson contributes a confident spell of 71 runs in the final qualifier on Wednesday. Tymal Mills dismissed opener Ahmad Shahzad while a fierce Wahab Riaz bolted Watsonending his 111 run partnership with Ahsan Ali. Taking two wickets, Riaz put Quetta’s run making spell on hold for good. It was up to Dwayne Bravo to end the innings with two fours to give a charming finishing touch to the innings. Sameen Gul, KA Pollard, TS Mills and Hasan Ali all got one wicket each. Umar Akmal scored a quick 22 while the captain Sarfraz Ahmed was only able to contribute 12 runs to the total. Veteran batsman Misbah Ul Haq is part of the Zalmi lineup today while Ahsan Ali secured a spot on the Gladiator’s line up replacing Anwar Ali. The collision of Zalmi and Gladiator is sure to stop heartbeats of fans today. The winner of this match will accelerate straight towards the final. But it won’t be a dead end for the loser team – there will be another chance to make it to the final when the loser of today’s Qualifier plays against the winner of tomorrow’s Eliminator 1 on Friday. But Quetta vs Peshawar matches are always more than just winning or losing. It’s a battle of strengths, weaknesses and egos. The two nemesis have faced off multiples times in the playoffs, and each match has been nothing less than a thriller. ",https://www.newsone.tv/wp-content/uploads/2019/03/PSL2.jpg,PSL 2019,"Taking two wickets, Riaz put Quetta’s run making spell on hold for good.",positive
Quetta and Peshawar Zalmi to clash today for the slot at PSL final,"KARACHI:  It’s Quetta Gladiators vs Peshawar Zalmi today, and one of them is going straight into the final of the tournament on Sunday, March 17. But it won’t be all over for the losing side – there will be another chance to make it to the final when the loser of today’s Qualifier plays against the winner of tomorrow’s Eliminator 1 on Friday. But Quetta vs Peshawar matches are always more than just winning or losing. It’s a battle of strengths, weaknesses and egos. The two nemesis have faced off multiples times in the playoffs, and each match has been nothing less than a thriller.  ",https://www.newsone.tv/wp-content/uploads/2018/03/Quetta-vs-Peshawar-1.jpg,PSL 2019,"The two nemesis have faced off multiples times in the playoffs, and each match has been nothing less than a thriller.",negative
